,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
2020-06-08,91.45153573996527,200.46045286657716,141.69017827082718,117.753878043724,70.38903726331182,77.11477633149984,77.61231418215426,109.1976331456046,101.64729559121525,139.96983814348891
2020-06-09,92.04245765380952,199.4487149202031,140.86324245654558,114.07244244679727,71.63226220353596,76.99472837074157,77.33216490701099,116.17122892136412,102.2546440949229,137.86527671149798
2020-06-10,91.25759763392695,204.02983533730136,141.18235520260026,110.7910848087152,72.94919116486732,75.96585692316972,80.22948835801883,118.68063914312837,101.33982927019386,141.39743021514934
2020-06-11,91.38144425146604,207.50966078760482,142.55106961839277,108.91570936988491,72.01026237003042,77.53069404526656,79.69231128582295,117.72253399099434,99.40399008772644,142.5953466014784
2020-06-12,95.15097436996759,203.07919292927468,142.62011980747835,111.991969441481,71.89556242044806,78.23214803186147,77.99901937076045,118.73096192718657,99.0319323544567,145.4065568092673
2020-06-13,97.41059316516149,213.59692281847734,144.27346685964054,112.72170086409733,72.17506979420023,77.67956887788088,78.5270475280176,118.02949605557748,99.36559267458266,149.23830322752988
2020-06-14,95.44963499856402,218.4664138793557,148.07396200000437,112.45552316047828,69.11216928561801,76.73526187964103,80.56403057604528,117.9755139381994,97.3796675031223,147.7316681724117
2020-06-15,97.05437249261088,220.8552723192041,147.36636954854367,111.63049453770518,68.57066417530328,75.31963413828223,83.16685410480962,117.21499547803921,99.75019734425389,152.2265993357711
2020-06-16,98.99218124805658,218.94875988512717,148.5562943023519,111.57647518756403,67.33131543916883,75.80824658685476,81.20571349890656,119.99927216099685,98.82328400235252,152.83903634251263
2020-06-17,99.55304693456603,217.8150214267152,150.29943544309845,110.5167136663715,68.5046273026966,73.76751939683393,81.41096837748172,124.65267353417374,96.8461634705936,150.76731857889257
2020-06-18,100.57626878010873,218.5973336203356,151.35342556250194,111.59798074620757,69.37425445559349,75.40471548915733,82.07824305187592,124.05120530099803,98.14888712284763,156.4961206777052
2020-06-19,100.30947263359901,214.33674346961797,154.70463459591417,111.32929484986558,66.35970785693155,76.68270729845476,81.199467112691,123.8265900452043,98.8005571226881,157.09236989522057
2020-06-20,101.73276738632232,212.4699288597511,156.2922314962317,110.75139187794473,67.34025281039823,77.62646819160595,79.68032463023883,126.51605929112488,97.74148738319485,159.63116418610656
2020-06-21,102.48007048268644,220.2811039605474,155.5937115552638,109.97764545041603,67.31409838699906,77.1557726762355,80.95511723888029,122.42627431572812,95.68171764565709,156.22207171624632
2020-06-22,104.42782226280012,227.81742000378784,155.26867872363798,109.60631313806965,67.40840835099951,78.94868504010526,79.45363760487547,123.0099268451011,97.54788933088822,157.787711103305
2020-06-23,104.82377417004948,232.3785347660582,146.87413259529674,111.09230142889112,66.52660433618526,76.05816384014575,80.26597572658204,126.38939958811397,97.27973308101629,160.79474897874002
2020-06-24,108.20387601034312,238.48969264738966,151.6914999500663,112.74119444762763,66.62697121316215,73.62131227639402,79.87096681259283,124.25785097037927,101.50350764286355,160.22911867756042
2020-06-25,108.47050076308685,241.1201642040181,151.82378235990086,116.56323602658478,65.79726639115864,73.90785740106072,78.68492994240053,120.9773877608431,100.2615734709761,160.11043121056628
2020-06-26,107.53916821764496,237.7810309967083,147.55353362923205,116.36949493703591,63.81713664527221,75.03133955668466,78.81466526608294,117.45077230219975,99.64153769904554,157.7018694818283
2020-06-27,108.22564344498002,244.1557047778159,142.01976714802237,116.63720547173536,63.61275231535089,76.03877046136797,79.15072568389115,115.6843847269939,99.00571720387046,155.19117416635262
2020-06-28,110.55467474350453,244.2597719898454,147.419900317915,116.49569931563578,62.71147823131101,73.73675083648887,76.29632940618966,112.01918888918378,99.53465851722366,156.7701668400098
2020-06-29,107.05851426809221,248.63220908021356,145.9956440761822,116.83771440735387,64.73357300796923,75.05935117997574,75.88657135082403,110.02257628447644,95.25105429395536,154.51533112318617
2020-06-30,106.606448474373,243.72331654832638,145.61238516717967,117.01729837440996,64.44245838567619,74.08357574033737,76.14254384678108,110.99504526108566,93.17382105940362,158.87554480016456
2020-07-01,106.39624586148206,243.81519840072247,147.6748809947834,117.5631048067657,65.67090774301255,74.50899943712957,75.20989305374174,111.79754726393152,91.0425142397667,159.22049444813638
2020-07-02,106.3255349363904,242.80035734379368,147.2952457606812,113.13838447543867,64.95020248716156,74.64735505086684,75.45034869666337,109.49971606113877,93.34717872227289,156.46223869591134
2020-07-03,108.3870960452692,244.87481621814766,145.39152155226708,117.15550060206846,63.39966340878722,76.01960360974587,76.96023439258454,108.03106161156369,95.94683286686625,155.67978194686611
2020-07-04,109.01290932775747,246.1497414666811,145.00097450666362,119.05531358475511,64.40580176482081,73.36114945965521,78.9678810089762,104.43904612379943,97.92822362877196,159.18788614726077
2020-07-05,106.63432083702395,244.12730485126428,141.79440941772307,118.54356377161544,64.0090178639401,74.50508531636733,81.03732711194809,107.35432384158608,96.82718130429785,158.52177439091756
2020-07-06,103.04407507105219,240.1926071033838,144.53062076753866,122.37390268104777,62.42882868413018,73.62225331286564,80.9945300726617,107.95585407702116,95.25934876813683,159.8662325752878
2020-07-07,102.06754832602832,240.12318053096743,146.10971679712873,122.38962104546447,61.88396748413309,73.46085889786161,80.85139174552839,107.15695694204429,94.76629388026831,164.97762658260245
2020-07-08,103.21258178322336,238.70414705597815,148.14635301040025,121.5725002284879,63.335919622678034,74.00394355633682,80.67788119192797,108.11647660886983,91.78897165873974,161.25979812797794
2020-07-09,100.7480201359034,239.38656924624038,153.2796685845909,126.99779497914446,64.1441506881983,74.74523288142268,77.77177075401241,106.94303702536604,90.34277444919732,159.25744296073364
2020-07-10,100.40921699949324,237.12632637087256,147.211940205312,128.89745404652874,62.76794688234293,75.10288413290544,80.99787239234571,104.97660141699447,85.77091055001553,158.34647693968162
2020-07-11,102.62014689745831,246.4138411224142,143.59185257775212,130.17791935257026,62.18381524164355,74.94374359335794,85.28159609201039,101.82106707488433,86.20618018619638,159.82762826043768
2020-07-12,104.84861794074885,246.8967292266552,144.47652353085152,129.15823944008258,62.51852204146225,74.42934131539596,86.34176894906741,101.06838469852694,86.85634787629672,159.73408813828775
2020-07-13,107.20991419125477,246.64295038151965,139.35329218857441,132.4179906269587,61.386021145159376,73.45615335619976,85.3131599526233,103.8466294574249,83.14641062670132,169.7581961549163
2020-07-14,109.47430938887601,247.74415646993532,139.2002989944288,133.1742405631185,62.025813793313596,74.40405445678691,86.26116740619418,104.03268249368206,82.81825100015537,169.24459855972728
2020-07-15,109.04756040116035,253.36185479551864,140.8527644586618,125.34256009548169,62.83946938195209,74.69383770551816,86.22889062275935,103.2243101562194,84.68019198808075,172.4518732738613
2020-07-16,107.36195191786629,255.42448524481122,138.11555371536147,121.88406264090419,62.05181782503683,75.98214726680729,87.8726289285103,104.28356792703454,85.90821699688149,174.23219152498666
2020-07-17,105.98453759421584,257.63095711759064,140.32653381087889,123.72278447475395,63.52730254376672,77.05851621136084,88.49028248708812,106.5155496284266,85.86264911498951,171.1591724623119
2020-07-18,105.63888605880639,253.79275749077243,138.43162527024762,123.36517942776368,62.52049654250528,76.58389504087754,85.13895255107944,106.96993155788887,85.86471922115037,168.362128183872
2020-07-19,107.03172561985224,258.55172770215734,133.9808827753713,121.48330584452722,61.558753310093856,75.14426623199921,86.55136493527026,106.55526018191574,85.41046936957112,161.61463753869026
2020-07-20,108.39192338511745,252.143479720982,134.14147930957395,122.1572391922911,63.23396224690366,73.17725926157365,81.3245069647716,106.94706290342688,88.48611947193118,165.61927485389407
2020-07-21,108.84643113066575,249.66422254894167,136.30685169151621,119.77872487265022,63.83640203097347,73.91703767930017,83.04892792490185,112.84981361889682,89.18058679502066,163.9333911215604
2020-07-22,108.79075767845134,240.83072334045752,134.4129684969661,118.79825830165107,63.16728367756704,74.142270095635,81.6829060511336,115.37997565626951,89.18095611843886,163.90289845790494
2020-07-23,108.07731938548731,241.57821703344666,136.63104663807954,116.73798711470728,62.335855058401016,73.69189135042232,79.48421308715331,113.48945661805202,88.33155946191344,166.76919687988593
2020-07-24,108.64485787774369,242.51355914592335,138.95622822114393,116.41725699342541,62.82265426421236,73.53975922638028,79.90605543765307,112.16671735021595,84.02306900525286,166.32132431917566
2020-07-25,111.73634325859175,247.005955020591,141.6391880850033,119.29539595178507,62.93404836790973,73.8299702186641,78.91897290569808,111.45766025613472,85.05784864142615,170.3259573975189
2020-07-26,111.42471892007926,244.78196643449817,141.64068367827912,120.72981989503276,61.11669579121397,70.43943079092838,78.05001685152578,108.73650523937506,84.19342240102397,169.82254091177697
2020-07-27,110.414657388552,251.8927236198985,142.56629071521053,121.45534420141057,61.87724068604639,68.83505565928166,79.6720707019012,108.57173836457865,85.32242355740573,166.18203053558605
2020-07-28,106.98350255226953,256.01313269150796,143.6395569137224,119.2641645609724,60.80099365013033,70.38444297980331,77.77681253345705,112.13869552656817,83.78556068168159,168.30381586508852
2020-07-29,106.28036744148923,259.10161076813864,142.0764310302377,118.8758573621891,60.85075218059841,68.9736748630728,78.92919165813629,110.98767352915495,83.40249324011063,164.956759984095
2020-07-30,100.8338521862,258.11169874831586,148.93194680126322,120.74126751046765,60.82731200871598,68.6110239315069,78.96465595332695,112.20214308388748,81.43283858317798,168.63305791074626
2020-07-31,102.27654526255944,261.8191415019012,150.23800770938433,120.78863831275348,61.645878815490455,69.42312340536958,78.40552189466837,110.91495611997249,81.59872752819297,173.85737800898627
2020-08-01,99.74191344439396,254.13461739766814,150.7330745201023,120.91157143703455,61.859594800199524,69.7618432646403,78.0555161094142,114.21991887831851,78.98609297742286,170.9765716006555
2020-08-02,99.5359368974038,245.78279420097226,150.20293301914336,124.92939080971306,61.88543539425526,70.08372567315546,76.08825988684531,112.8119038777986,78.39338705380167,169.89013484087246
2020-08-03,102.08732921549269,248.5242115450908,146.8640481179552,125.54530464573692,62.50208879082747,71.68184352200018,78.49347169727226,110.52160970989065,77.12206971936578,165.61713340039447
2020-08-04,101.60951996750033,250.8422384912253,149.7641269970124,125.3545987577098,62.10226602486746,71.89940937507191,77.18240638302677,115.14039337134773,74.64234680299566,166.22905750238326
2020-08-05,105.72187309828377,250.87635225584174,149.19490639356533,124.45845020662618,61.87821138067781,73.87354926488614,73.76806988495933,118.67159656287055,72.51659673087987,165.34255019499423
2020-08-06,104.81426261566453,253.82943420440827,144.4262661318739,125.60887608159463,64.3834245560715,71.85949922518816,74.04795504155716,117.10042692416475,73.13427454656669,165.40586904196397
2020-08-07,103.4695230686829,256.306161125065,149.63817133784596,125.12929186722302,65.31023417941012,70.00082028290618,72.63151188494257,118.20680646059371,75.30506952836488,166.58227974194025
2020-08-08,102.82168376646186,256.3025287819503,145.8959968030874,126.64214336141764,66.46274175790167,69.36788640010042,71.9487144481142,118.83537878928502,74.64732532662596,166.36194930774695
2020-08-09,107.13962236252645,255.03626254644365,144.85038892961327,125.00202171778245,67.45196253430376,69.1164636428855,71.01428334202436,121.97573209270446,76.76671667287766,164.36419661161497
2020-08-10,103.14001465225955,260.17531306485137,142.86701099893028,126.97861768412602,64.79421515628401,70.35032707249151,69.29407321078732,123.75844186090886,76.78863060397072,161.22832688590938
2020-08-11,102.30038002667416,263.7465754528693,143.16958747888907,128.46277673246715,67.35545348581817,68.14942889240604,71.53533814213296,124.01674042544501,75.4083026783822,156.9386420836809
2020-08-12,101.91343826972849,268.6082166685859,142.80436437993413,132.34531990071778,65.40056155199781,68.13295179457366,69.7435303714713,124.91866924140335,76.74587613346415,155.61796639286092
2020-08-13,96.60535050735767,269.67699880699644,144.05172780554446,133.41545027430953,67.01697853802037,66.67347082007507,70.69234382366425,127.89799827178584,74.01589088517052,156.61283773492644
2020-08-14,95.63122112149294,269.2373030106609,145.05339576896554,132.11537390895523,66.11130026123755,66.71901202429152,69.1551445490448,125.12050106263345,75.0215792608027,153.01451985854337
2020-08-15,96.90562668370222,271.72823965234517,140.04671323992542,130.3250397611389,67.69018276703018,65.40976412689294,68.51282567126084,126.27676687233594,76.1970031244888,152.24473782106634
2020-08-16,95.74758468637233,279.45820082542286,144.91725689130266,132.87643404891188,67.80568678030158,64.35239472280522,67.37490381413917,127.59639470949897,76.83461693537551,156.51245802733644
2020-08-17,96.99316519275959,271.0572384889042,147.96616415437757,130.2240593064687,67.28497806432888,64.67441437145393,70.06406191752316,135.53268262122808,77.76696361206726,155.93900696537193
2020-08-18,98.03003308595034,275.8693470582453,147.01720498393377,134.89965350806813,67.59458418403763,65.31823922734242,70.99720907808964,136.67545790710344,79.07180071952145,154.01392998624516
